edge_id,from_node,to_node,length_km,speed_kmph,travel_time_min,flooded
138,70,90,1.971770927622821,23.883083740829385,4.953558633432186,False
139,71,72,1.7990706763122615,31.117425282133468,3.468932265444001,False
140,71,91,1.9457389241336709,23.204155982036227,5.031182152817766,False
141,72,73,1.5236676821203758,20.241343853166164,4.516501551991696,False
142,72,92,1.5803582195216097,47.47760815594154,1.997183448244754,False
143,73,74,1.5799576305911767,20.40951888754744,4.644766903021406,False
144,73,93,1.5944750722443217,37.66380483416253,2.5400647851670115,False
145,74,75,1.8049902006527327,26.007282387224254,4.164195644384769,False
146,74,94,1.7723976445134992,24.83781561660149,4.2815302405147975,False
147,75,76,1.579999085288271,21.95433065318993,4.3180521699723045,False
148,75,95,1.5177092821876466,39.4350756099614,2.3091766789526873,False
149,76,77,1.4505684463129231,44.83015579579205,1.9414187890675318,False
150,76,96,1.123337933063394,26.87495440365234,2.507921500869369,False
151,77,78,1.8137219248468577,43.41187137239594,2.50676398069327,False
152,77,97,0.8098901539363307,32.84275591382089,1.4795776993772547,False
153,78,79,0.8080156825426499,49.66177553477425,0.9762224654777312,False
154,78,98,1.6110452545733898,43.741908254424395,2.2098422115506624,False
155,79,99,1.0806192112460902,37.361165455785226,1.735415688557586,False
156,80,81,1.7925120288288425,45.932027991687036,2.3415191192776317,False
157,80,100,1.3283145030572086,35.46856422772041,2.247028373399563,False
158,81,82,1.5538258432584142,33.41246234535447,2.7902627957160155,False
159,81,101,1.4077091809562903,40.31030891678726,2.095308945206394,False
160,82,83,1.3082409139304163,29.237327938044537,2.684734220656516,False
161,82,102,1.224650752384634,32.472376650777406,2.2628169762042627,False
162,83,84,0.8623755190337259,44.873030176006864,1.1530875213702358,False
163,83,103,1.7687534335329231,35.53010968176885,2.9869090459473076,False
164,84,85,1.591509455494702,25.408743137884176,3.758177522260307,False
165,84,104,1.1881025982495954,47.034020235478565,1.5156296556849156,False
166,85,86,1.4610071822429151,34.82359686700677,2.5172710122206765,False
167,85,105,1.25978184589574,45.64366917494474,1.656021790536429,False
168,86,87,1.227969075674844,23.20471750593653,3.1751364575604657,False
169,86,106,1.3095713506467903,33.968294208232926,2.3131653464000936,False
170,87,88,1.733705515885466,43.520722889419474,2.390179299581839,False
171,87,107,1.5343168112765788,33.1387963142423,2.77798287552858,False
172,88,89,1.2739676692897954,49.23329472302417,1.5525684516425653,False
173,88,108,1.0343889676368494,23.772567153542727,2.6107124929905567,False
174,89,90,1.183508209116468,39.314523686231304,1.8062152580995736,False
175,89,109,1.1416728024412603,42.71994257952865,1.6034751923871011,False
176,90,91,1.526509030233555,26.16612847237573,3.5003474782563977,False
177,90,110,1.573787600745358,42.74332858607125,2.2091694579792844,False
178,91,92,1.1434068900894978,22.756563713518233,3.0147088228710177,False
179,91,111,1.9389271924944516,47.98390770875323,2.424471809503025,False
180,92,93,1.7498486678231644,32.97009480498815,3.18442881921909,False
181,92,112,0.9440135418200382,48.214418556809264,1.1747691708127626,False
182,93,94,1.0967051157390908,46.19346026301349,1.424493999143695,False
183,93,113,0.8854063068894605,33.806993436548005,1.571402038843715,False
184,94,95,1.2460740554324454,46.605708948177636,1.6041906670506758,False
185,94,114,1.2002254740468403,26.478807666373466,2.7196665858283104,False
186,95,96,1.1577762619899468,22.346943273630508,3.108549337992354,False
187,95,115,1.0000342473749428,23.672177941814233,2.5347078325442,False
188,96,97,1.990375929500048,21.815776925541424,5.4741371887693635,True
189,96,116,1.0579301188832637,37.044275760987276,1.7135118943219991,False
190,97,98,1.3961203494509347,45.578523313375854,1.8378660579043609,False
191,97,117,1.8592314772157519,39.02065474510691,2.858842050745796,False
192,98,99,0.963474529167243,22.392907342193848,2.581552759837886,False
193,98,118,1.2669298966608955,44.56949834237034,1.7055564147417994,False
194,99,119,1.750324517900966,35.73965140726094,2.9384581812883037,False
195,100,101,1.5388484960497304,46.226764574548966,1.9973474374154747,False
196,100,120,1.949643758114188,31.883406900731494,3.6689499917954964,False
197,101,102,0.9726619741342122,22.65348982943548,2.5761910808206387,False
198,101,121,0.9323317875642771,32.59532066985041,1.7161944139300704,False
199,102,103,1.3189585054910762,22.75751703339087,3.4774228758502255,False
200,102,122,1.3419634056539866,24.985983599356295,3.2225188982079356,False
201,103,104,1.0253231237423257,39.93917392906867,1.540326986577063,False
202,103,123,1.5275811640985646,26.112552127379246,3.509992795756372,False
203,104,105,1.680990178732238,27.942067593056592,3.609590105958986,False
204,104,124,0.9285994977484051,23.299147846312337,2.391330800268849,False
205,105,106,1.8405920312310404,49.760171374441754,2.219355738203612,False
206,105,125,1.6114470353088097,22.33631011642722,4.328683726835452,False
207,106,107,1.3765560813804694,49.98511227957886,1.6523592949209245,False
208,106,126,1.1644118065087286,37.19298313636645,1.8784378799185804,False
209,107,108,1.676545832045488,30.65926674481081,3.280990075855449,False
210,107,127,1.3429053387648229,35.74205604877202,2.254328072675541,False
211,108,109,1.5967853355434045,23.62536424791359,4.0552653126211675,False
212,108,128,1.9836076877185866,38.70043565706689,3.0753261363191453,False
213,109,110,1.0156225646271315,46.446735918462394,1.311983558642396,False
214,109,129,1.1653853313269973,24.02052547750388,2.9109737813648353,False
215,110,111,1.3414537626958793,42.919266179734876,1.8753169130313858,False
216,110,130,1.3421114600299282,43.5057354555347,1.8509441745697757,False
217,111,112,1.1890141596890687,21.15051826162434,3.373007162230416,False
218,111,131,1.46197166970346,30.16045563794235,2.908387765596503,False
219,112,113,1.2837125871239585,29.247949998611723,2.633441155058507,False
220,112,132,0.8245868201327003,33.20934579285044,1.4897977670675289,False
221,113,114,0.923013691044928,32.45265160562867,1.706511447375545,False
222,113,133,1.511709167104541,44.52960541763267,2.0369044184334135,False
223,114,115,1.1029466625204023,44.71025116360713,1.4801258778230744,False
224,114,134,1.9494312227418522,39.02255422548401,2.9973915261581103,False
225,115,116,0.8276881941690488,40.54716293703827,1.2247784568123077,False
226,115,135,1.8436500163236738,32.36573387010142,3.4177813308168865,False
227,116,117,1.1673777916373829,30.58598943343093,2.290024576471125,False
228,116,136,1.1843811681992482,26.35150361797987,2.6967292311725264,False
229,117,118,1.3067458732149968,48.138128062343,1.6287453531919425,False
230,117,137,1.73914305167718,27.467589906709087,3.7989712040641455,False
231,118,119,1.8399542691076263,27.823608905078558,3.9677547410575884,False
232,118,138,1.9535986810410448,24.09248306691252,4.865248656060757,False
233,119,139,1.452627521659576,47.098572501914646,1.8505370050447163,False
234,120,121,1.3717490469888454,27.771833673320238,2.963612118215989,False
235,120,140,1.1005571582225615,40.62510583449802,1.6254340299411463,False
236,121,122,1.6411095239188773,26.646994769900182,3.695222380062091,False
237,121,141,0.8996680768174731,28.81721315186558,1.8731889279013714,False
238,122,123,1.1555237861068748,43.87198572749872,1.5803120377784936,False
239,122,142,0.9020411509639326,43.72765294822798,1.2377172203117117,False
240,123,124,0.869643209053932,38.00079565671786,1.3730921061388797,False
241,123,143,0.9206505990625649,38.65661093516756,1.4289673773108906,False
242,124,125,1.111778269759963,41.14764554485947,1.6211546323561488,False
243,124,144,1.7860442934509684,46.151051905424396,2.321998160012961,False
244,125,126,1.5485761401801765,28.992966790093583,3.204727859811779,False
245,125,145,1.5693635036756484,33.61527825400387,2.8011611121893187,False
246,126,127,1.2434858897962884,31.86473999871051,2.341432988023645,False
247,126,146,1.7276656839887072,28.770874072051285,3.6029472298869147,False
248,127,128,0.9235069161764398,32.98017935146496,1.6801126027874402,False
249,127,147,1.8285542042953602,48.3325283565386,2.2699671626609454,False
250,128,129,1.6032043499808197,45.911685827491496,2.0951585476578196,False
251,128,148,0.872975885976154,25.988149039433083,2.015478404371651,False
252,129,130,1.8204801702156852,32.927388768692445,3.3172630535706644,False
253,129,149,1.5954888963899458,32.41526073683715,2.953218070975089,False
254,130,131,1.8849849127296692,21.264716149557213,5.318627061294452,False
255,130,150,1.0704706385452691,23.296292892635716,2.757015401923436,False
256,131,132,1.511163793863333,31.173030173347264,2.9085984624402057,False
257,131,151,0.982517444093201,34.42115123756514,1.7126401798338602,False
258,132,133,1.2013020400845713,22.11583251060371,3.2591186594723722,False
259,132,152,1.221320549312801,46.71600981170347,1.5686107022866895,False
260,133,134,1.0738130960553751,38.7860981393947,1.6611308910674558,False
261,133,153,1.5008520917419748,41.214970731880925,2.184913003829005,False
262,134,135,1.9315077462110786,27.538077181723434,4.208371703220416,False
263,134,154,1.5388694611719163,27.341684938595076,3.3769743114836497,False
264,135,136,1.8917171528702093,31.298920698441037,3.6264199096765024,False
265,135,155,0.9147646703901497,23.523401606002096,2.3332458945650365,False
266,136,137,1.2003558349887258,38.103901334965656,1.890130605425274,False
267,136,156,1.219141815350819,22.916216769028267,3.191997599704626,False
268,137,138,1.4501488971266288,49.936848343188295,1.7423793594187909,False
269,137,157,1.0300964351811013,32.85824893564359,1.880982344248452,False
270,138,139,1.6839395806859014,25.238558352121366,4.003254600818423,False
271,138,158,1.4210010264257582,43.4981902371789,1.9600829625475258,False
272,139,159,1.9150139499230083,39.30289123087594,2.9234703452329125,False
273,140,141,1.8099794790606616,49.57600057814477,2.190551223922542,False
274,140,160,1.2926383365261382,45.190125537079176,1.7162665354388216,False
275,141,142,1.8215655099229568,30.330456693435337,3.6034383425236314,False
276,141,161,1.258743076174073,20.61313936639887,3.6639050087419354,False
277,142,143,1.5085678955247346,26.923451799204546,3.361904498967637,False
278,142,162,1.944543982283543,31.38456119296014,3.7175169733831868,False
279,143,144,1.9395235985003654,24.45832794115082,4.757946503539538,False
280,143,163,1.7615873126190698,29.63454773959142,3.566622297931564,False
281,144,145,0.9856710079082693,40.098486584118525,1.474875126532066,False
282,144,164,1.4244544948234463,48.8693283092891,1.7488938900181512,False
283,145,146,1.0359524321225582,31.881906612409608,1.949605670796352,False
284,145,165,1.3515108294633775,44.437909630075794,1.8248079273494924,False
285,146,147,1.0654205102129506,40.79653597712877,1.566927904090058,False
286,146,166,1.7154623991996627,22.183733620214824,4.639784524737863,False
287,147,148,1.101860733604843,48.63143698119812,1.3594425359433786,False
288,147,167,1.0822231166008476,22.27765001687257,2.9147323414665296,False
289,148,149,1.2460476906340407,24.211447612248044,3.0879137272329613,False
290,148,168,1.335121123147718,23.286650562629116,3.440051078767886,False
291,149,150,1.7441413091309854,33.232054132700654,3.1490222701847386,False
292,149,169,1.0073459370220763,25.561252804270246,2.3645459275465317,False
293,150,151,1.566041536762218,43.443690723397324,2.162857037261984,False
294,150,170,0.9619117733988515,25.49658022878804,2.2636253915639144,False
295,151,152,1.1585509816336088,25.17859975984737,2.7607992327226185,False
296,151,171,1.6166613746826322,31.385914186400655,3.09054826011687,False
297,152,153,1.8821182533054384,38.814178376526684,2.9094289747125046,False
298,152,172,1.4223206369381205,37.489690352382894,2.276338839135356,False
299,153,154,1.1132391938457225,37.364094197449994,1.7876614719406712,False
300,153,173,1.277022469743959,31.81241082488142,2.4085363604291734,False
301,154,155,1.3657310440343764,41.341410518433676,1.982125467284788,False
302,154,174,0.998462527695411,25.984235779155924,2.3055421822250226,False
303,155,156,1.8082744178712553,30.685461533184125,3.5357612253915156,False
304,155,175,1.8332711674986935,32.69242368292015,3.3645798524074593,False
305,156,157,1.5329577053494798,40.642725988498384,2.2630731596841653,False
306,156,176,1.0897797942529215,20.650890004765653,3.1662939292246404,False
307,157,158,1.1505050895307778,29.683506176837398,2.3255441914645623,False
308,157,177,0.9047413899843346,29.553343965484117,1.8368304941214064,False
309,158,159,1.1912526356874338,46.3702743176648,1.5414003732563102,False
310,158,178,1.8297452048191383,29.801083872369485,3.6839167581732424,False
311,159,179,1.3021523782880902,33.763431065472204,2.314016681118149,False
312,160,161,1.8865606963349604,45.428773592084966,2.4916728502620042,False
313,160,180,1.0769709043703741,45.14528342162919,1.4313400950156339,False
314,161,162,0.810174206966508,48.751827217315764,0.9971001128081807,False
315,161,181,1.7591978434538755,31.065999344377907,3.3976653844980693,False
316,162,163,1.7499002077899344,28.32876011485635,3.7062692486966426,False
317,162,182,1.6028578994025104,22.597946070618583,4.255761725584032,False
318,163,164,0.8631718507675981,20.449822807619153,2.5325554912270416,False
319,163,183,1.5375767525677482,25.831449077804592,3.57140650051002,False
320,164,165,1.4605836093211795,43.94082221871156,1.994387272115101,False
321,164,184,0.8770726665653152,40.74678601421109,1.2914971987131778,False
322,165,166,1.0848239962308703,25.808919775077282,2.5219745863485024,False
323,165,185,1.4659841832122713,20.77696970031632,4.233487956205526,False
324,166,167,0.9123169782100837,38.70699885039855,1.4141891729754037,False
325,166,186,1.7289149513925297,40.73247011006514,2.5467372050662482,False
326,167,168,1.5561885024174744,24.14807309235902,3.8666153522035347,False
327,167,187,1.0808520262858035,28.492700969090635,2.276060863710317,False
328,168,169,1.6694557630279356,44.31471224971838,2.260363222426491,False
329,168,188,0.9974402271756084,26.032730596204562,2.2988911366547846,False
330,169,170,1.4864448540478667,27.861603275482878,3.2010609856523518,False
331,169,189,1.7928488756586527,22.718923121295774,4.734860537411945,False
332,170,171,1.1883597981038578,40.57701639392157,1.7571914897348746,False
333,170,190,1.2466045095116365,33.59740530206821,2.2262513994226167,False
334,171,172,1.633181016716839,42.27457305271517,2.3179621679636733,False
335,171,191,0.9695033755609248,34.53704054042118,1.6842845137693463,False
336,172,173,1.39742650157531,23.445357841564572,3.5762128546349095,False
337,172,192,1.9113141283039807,48.09600080941038,2.3843738724280996,False
338,173,174,1.532777231315959,46.254925055173416,1.9882560347737819,False
339,173,193,1.2732638270651684,40.55734777883623,1.8836495433701714,False
340,174,175,0.9756121043374177,28.21730332333631,2.0744975375387464,False
341,174,194,1.2314059151577978,28.59683045821143,2.5836553815792676,False
342,175,176,1.0557111680617979,26.847962571663732,2.359310130689839,False
343,175,195,1.8825674685788978,42.661369131291465,2.647689242394328,False
344,176,177,1.2932040058987135,29.50487898930318,2.6298104927681085,False
345,176,196,1.9214431451520964,32.959152736433964,3.4978626310889593,False
346,177,178,1.4831925840686673,28.915980473200378,3.0775907850193183,False
347,177,197,1.841007287096917,35.610152336988804,3.1019366662769956,False
348,178,179,1.7711152566099955,22.895725789971642,4.641342946339127,False
349,178,198,1.5206761607756643,20.605686100219696,4.427931649680282,False
350,179,199,0.9263909070923295,36.99235172294905,1.5025661207437457,False
351,180,181,1.6452343318566842,46.213753392792334,2.136032082752163,False
352,180,200,1.8739968225616783,29.28497947142773,3.8395044621220946,False
353,181,182,1.1667549325703317,30.59386891769317,2.288213241109043,False
354,181,201,1.0282032065971551,25.722569244503237,2.3983682115662908,False
355,182,183,1.3840816716311566,47.81411713265885,1.7368280599527497,False
356,182,202,0.8725100979541025,36.351775758590385,1.440111377911849,False
357,183,184,1.4774583771787198,34.94167305823185,2.537013682286712,False
358,183,203,1.993667147262748,23.805159667892102,5.0249622562753,False
359,184,185,1.2476249541452604,49.95190827621337,1.4985913417918821,False
360,184,204,1.2886270472275787,29.652242302074733,2.607479800212104,False
361,185,186,1.1235735669646887,45.13066399639384,1.4937607393338608,False
362,185,205,1.029507034013322,23.679059021350422,2.6086518887893098,False
363,186,187,0.8962297014724382,28.854696063981287,1.8636059090385284,False
364,186,206,1.0244433256474255,21.391496455481246,2.8734127912353533,False
365,187,188,1.6143513536948961,33.83999935256525,2.8623251499663867,False
366,187,207,1.4430911534526465,32.5654216679947,2.658816154444424,False
367,188,189,1.2338188073664809,30.627772533501116,2.417058842950942,False
368,188,208,1.9660015025246695,48.26875833107876,2.443818615394739,False
369,189,190,1.1492707011217724,49.58182063251669,1.390756555278318,False
370,189,209,0.9831711755159689,34.85426058504309,1.6924837750330144,False
371,190,191,0.9855693750916938,33.40273239673179,1.7703390789457532,False
372,190,210,1.0646050782067817,26.310367709776756,2.4277997706839685,False
373,191,192,1.8670411336293784,48.615328814746576,2.3042622717751264,False
374,191,211,1.4545727895138358,20.04734558018418,4.353412626213048,False
375,192,193,1.7723902074257556,33.07974608513707,3.2147590302492097,False
376,192,212,1.9675319650835026,47.67140479579127,2.4763675081677583,False
377,193,194,0.9717845363561742,39.61680763987643,1.4717761388396495,False
378,193,213,1.8590757737209243,34.66243869648609,3.21802361916801,False
379,194,195,1.913770687706146,48.754874576951806,2.3551745801567763,False
380,194,214,1.2752014113691228,32.8890905245707,2.326366690650412,False
381,195,196,1.7763690695443612,29.646259846435196,3.5951295281343087,False
382,195,215,1.2289520186742764,25.558970631346707,2.8849800793628972,False
383,196,197,0.8012943460913072,27.502518222390222,1.7481184950670325,False
384,196,216,0.8562353464579269,25.8084012679197,1.9905967926550554,False
385,197,198,1.4949380800076844,34.70406923725338,2.5846042487771386,False
386,197,217,1.7719057726303398,33.21744133798218,3.200557962188864,False
387,198,199,1.084961856968731,28.214880212559386,2.307212042996613,False
388,198,218,1.0062441348261655,22.694633988935372,2.660304991876283,False
389,199,219,1.5163604406347586,28.343865759097554,3.209922993968565,False
390,200,201,0.9416921218894228,33.25727570069921,1.698922299645171,False
391,200,220,1.9691564755465405,41.45103608793048,2.850336196233093,False
392,201,202,0.9738976987637167,38.818548816073346,1.505307738387883,False
393,201,221,1.9614821872878405,38.37516646062687,3.0667992374188113,False
394,202,203,1.957739774629681,27.72949477150157,4.236081019352091,False
395,202,222,1.2340272537135588,37.042513714750235,1.9988285836371398,False
396,203,204,1.6215555487107305,46.56256073965051,2.089518518250079,False
397,203,223,1.6297771302617083,29.762818530463363,3.285529820222309,False
398,204,205,1.1373824489651194,32.663754168861914,2.0892560783157803,False
399,204,224,1.9545078215902596,38.87338364261059,3.016729142324286,False
400,205,206,1.0441418725362313,39.377110979694265,1.5909880332378892,False
401,205,225,1.9371553294092476,44.15386177770045,2.6323704220874182,False
402,206,207,1.6175820845668292,44.962654578221354,2.1585675041753523,False
403,206,226,1.908497398292628,42.98440591975289,2.663985728018083,False
404,207,208,0.9883722484744266,30.761845599973835,1.9277885884882031,True
405,207,227,1.6334638843366824,33.150089752842774,2.956487713635717,False
406,208,209,0.8911744295204003,24.05052161797223,2.223255970102002,False
407,208,228,1.5356732724678523,38.0842304669582,2.419384485870391,False
408,209,210,1.6239113153443083,38.06937014219097,2.5593982394963506,False
409,209,229,1.1683580293671132,39.56516171241881,1.7717981862822303,False
410,210,211,1.6117240104560957,27.263111217109966,3.5470434704706757,False
411,210,230,1.9344848221998514,40.51201453014994,2.8650535076602988,False
412,211,212,1.2403095613701016,42.24731623766061,1.761498251476315,False
413,211,231,1.5608617429264304,22.88554516467515,4.092177131971554,False
414,212,213,1.3515401354252838,22.218253965959452,3.6498101178318767,False
415,212,232,0.8018822673928501,27.61688567749109,1.7421564692497187,False
